Heart_rate,Max_volume,Min_volume,Endsys_volume,Enddiast_volume,Max_preassure,Min_preassure,Endsys_preassure,Enddiast_preassure,Stroke_vol,Eject_F,Cardiac_output,Stroke_work,Art_elastance,dPdt_max,dPdt_min,dVdt_max,dVdt_min,PdVdt_max,PdPdt_max,VdPdt_max,VdPdt_min,Tau_w,Tau_g,Max_power,PAMP,Group
297,532.3,311.76,361.63,509.99,114.92,-0.5,105.22,6.16,220.54,41.43,65507.94,20235,0.48,7468,-5460,12298,-9115,21.93,54.6,510.74,318.05,8.57,12.7,91.06,3.5,Control
300,552.83,328.21,369.93,525.48,117.51,-0.57,105.6,5.58,224.62,40.63,67385,21277,0.47,7531,-5522,11481,-9557,15.84,58.08,529.93,330.8,8.63,12.5,101.18,3.66,Control
308,558.83,348.15,387.05,479.54,116.72,-2.31,105.03,3.29,210.68,37.7,64825.86,20110,0.5,7593,-5915,17861,-9042,13.88,61.25,532.15,351.63,7.87,12.19,92.13,4.01,Control
299,532.82,342.29,388.24,474.35,112.49,-2.46,104.8,4.55,190.53,35.76,56874.49,18206,0.55,7452,-6056,16602,-6518,13.85,55.66,517.18,345.92,7.99,12.52,94.37,4.19,Control
299,525.19,322.73,378.68,499.48,114.32,-0.19,106.76,6.21,202.46,38.55,60435.47,18519,0.53,7672,-5522,19265,-8818,17.19,55.11,494.88,328.28,8.7,13.18,91.01,3.65,Control
296,550.24,321.61,367.41,516.66,117.18,-0.55,105.79,5.8,228.62,41.55,67573.41,20999,0.46,7687,-5460,14453,-13933,17.93,55.87,525.93,325.54,8.61,12.47,128.99,4.83,Control
305,558.39,338.66,375.93,486.95,117.77,-1.91,105.4,3.47,219.73,39.35,66923.57,21197,0.48,7734,-5773,13491,-10822,16.69,53.25,538.45,343.03,8.18,12.31,90.37,3.81,Control
302,543.34,346.59,391.57,481.91,113.6,-2.68,105.69,3.75,196.76,36.21,59323.86,18694,0.54,7546,-6040,18454,-11487,14.76,58.72,523.63,352.59,7.86,12.5,88.56,3.81,Control
299,531.04,329.99,385.05,490.28,112.56,-0.14,105.91,6.59,201.05,37.86,60016.32,18509,0.53,7531,-5569,16009,-6960,18.94,59.44,505.62,335.55,8.81,13.21,84.66,3.52,Control
294,548.98,315.98,363.41,515.48,116.39,-0.55,105.21,5.99,232.99,42.44,68527.41,21046,0.45,7562,-5601,13709,-11639,19.05,57.03,518.15,320.58,8.67,12.23,96.71,3.64,Control
303,560.31,329.25,370.38,512.52,118.24,-0.58,105.6,4.36,231.07,41.24,70020.77,22097,0.46,7860,-5617,10749,-10598,102.51,61.39,530.6,333.99,8.48,12.52,97.96,3.73,Control
308,558.53,355.92,393.13,478.72,115.81,-2.48,105.08,3.29,202.61,36.28,62341.58,19384,0.52,7672,-6385,20675,-10150,13.11,61.64,536.08,359.56,7.99,11.85,108.03,4.71,Control
313,529.93,337.85,388.01,485.09,112.13,-2.18,105.83,5.79,192.09,36.25,60026.57,17882,0.55,7531,-5915,15863,-6004,15.06,59.07,509.18,344.44,8.27,12.79,81.84,3.48,Control
303,520.74,307.46,361.78,501.77,114.38,-0.27,106.31,6.1,213.29,40.96,64632.3,19317,0.5,7421,-5601,16596,-11040,20.82,53.36,492.21,315.17,8.65,12.47,97.63,3.88,Control
305,550.24,325.91,373.79,527.19,117.51,-0.41,107.22,5.11,224.33,40.77,68322.69,20767,0.48,7640,-5507,13787,-11409,18.65,57.39,521.71,330.43,8.5,12.45,94.61,3.4,Control
305,562.02,355.63,394.98,482.87,116.72,-2.48,106.56,3.28,206.39,36.72,62860.78,19536,0.52,7844,-6401,22678,-10077,14.65,57.89,536.82,360.15,8.04,11.77,86.5,3.71,Control
308,532.3,342.37,377.86,488.65,113.24,-2.43,103.39,5.55,189.94,35.68,58441.97,18393,0.54,7703,-6134,15561,-6524,14.84,59.46,517.48,346.66,8.25,12.77,92.87,3.89,Control
306,524.67,308.72,360.37,501.18,115.03,-0.25,106.7,5.9,215.95,41.16,66107.03,19784,0.49,7593,-5601,19271,-13267,20.46,53.29,495.77,314.5,8.65,12.87,99.88,3.98,Control
300,548.68,325.54,367.71,523.26,117.54,-0.6,105.79,5.77,223.14,40.67,66941.96,20553,0.47,7687,-5507,17564,-10374,16.86,53.67,524.52,329.25,8.59,12.48,91.53,3.34,Control
303,558.09,340.66,380.61,483.54,117.84,-2.2,106.89,3.43,217.43,38.96,65888.63,20716,0.49,7891,-5946,19495,-11270,15.26,58.02,530.23,346.37,8.04,12.26,89.18,3.81,Control
308,538.38,343.4,392.31,480.2,113.91,-2.75,107.62,3.42,194.98,36.22,59993.25,18874,0.55,7656,-6417,14744,-10452,15.88,54.47,523.93,347.77,7.79,12.69,88.15,3.82,Control
293,531.19,320.13,359.19,490.87,113.44,0.11,102.76,6.43,211.06,39.73,61773.45,19548,0.49,7687,-5836,17715,-8225,16.64,55.94,507.85,325.77,8.73,12.93,91.61,3.8,Control
291,552.31,317.98,364.23,518.37,118.06,-0.47,106.76,6.18,234.33,42.43,68251.68,21730,0.46,7672,-5491,13339,-11784,17.88,62.94,515.63,323.69,8.76,12.58,103.31,3.84,Control
309,563.8,330.29,368.97,524.15,119.37,-0.8,106.73,3.83,233.51,41.42,72220.73,22579,0.46,7860,-5695,13116,-12746,102.99,59.93,534,334.29,8.4,12.34,109.41,3.98,Control
306,549.42,353.41,394.76,482.5,115.75,-2.64,106.87,3.15,196.01,35.68,60003.99,18980,0.55,7750,-6527,14381,-9563,18.09,57.69,524.45,357.04,7.8,11.94,81.56,3.5,Control
300,530,336.07,382.68,482.28,112.86,-2.34,105.74,6.35,193.94,36.59,58181.12,18366,0.55,7531,-6071,13787,-5931,16.61,55.82,509.55,339.18,8.5,12.83,85.26,3.67,Control
296,534.3,306.94,358.3,504.66,115.84,-0.49,107.07,6.16,227.36,42.55,67199.53,20736,0.47,7656,-5726,14157,-9932,20.3,52.76,511.4,313.46,8.67,12.67,96.3,3.78,Control
299,558.02,325.91,367.19,532.82,118.53,-0.66,106.41,4.91,232.11,41.6,69286.43,21787,0.46,7797,-5617,10670,-10816,18.78,58.11,533.04,329.03,8.7,12.51,102.76,3.62,Control
305,559.42,358.96,397.06,486.35,117.24,-2.5,106.79,3.31,200.46,35.83,61054.28,19628,0.53,7844,-6354,15712,-8594,13.99,56.46,540.3,363.78,7.98,12.2,90.53,3.83,Control
305,534.3,342.29,380.16,486.06,113.11,-2.65,104.09,5.79,192.01,35.94,58480.93,18278,0.54,7687,-5977,11191,-6670,15.48,53.53,515.26,348.22,8.3,13.11,95.5,4.04,Control
296,521.11,309.39,361.34,500.81,115.39,-0.38,107.37,6.24,211.73,40.63,62578.83,19757,0.51,7546,-5742,12450,-10380,20.05,52.59,497.54,313.46,8.76,12.72,99.48,3.97,Control
297,551.72,323.62,372.97,524.82,118.21,-0.61,108.02,5.54,228.1,41.34,67753.32,21515,0.47,7797,-5569,10743,-10150,16.44,60.67,527.41,327.84,8.53,12.35,101.71,3.69,Control
302,557.5,342.07,380.61,484.21,117.88,-2.06,106.34,3.62,215.43,38.64,64953.51,21096,0.49,7876,-5899,18744,-7711,14.07,55.33,542.23,345.48,8.02,12.26,96.43,4.11,Control
306,542.53,339.63,388.24,478.79,113.79,-2.72,106.81,3.29,202.9,37.4,62112.45,19351,0.53,7625,-6275,17340,-7632,13.33,55.57,520.15,344.81,7.8,12.69,95.57,4.17,Control
296,531.04,323.17,373.26,494.88,113.05,-0.06,105.54,6.37,207.88,39.14,61441.1,19487,0.51,7609,-5868,16378,-8818,16.75,56.2,507.48,326.95,8.69,12.64,90.91,3.71,Control
294,548.98,316.8,364.37,517.71,117.29,-0.64,106.7,5.88,232.18,42.29,68288.87,21857,0.46,7625,-5569,10598,-9708,17.41,54.41,531.78,321.17,8.55,12.37,99.31,3.71,Control
303,557.8,329.54,369.19,495.92,118.59,-0.74,106.32,3.8,228.25,40.92,69167.93,22369,0.47,7923,-5711,14822,-9563,16.8,61.98,534.38,332.96,8.3,12.35,91.98,3.74,Control
303,553.5,351.78,395.05,477.31,115.73,-2.67,106.81,3.34,201.72,36.44,61127.41,19713,0.53,7719,-6323,20602,-9115,13.15,55.47,537.49,355.92,7.75,12.22,81.45,3.58,Control
299,530.75,335.03,376.6,482.87,112.93,-2.32,104.34,6.54,195.72,36.88,58424.63,18401,0.53,7625,-5946,15192,-6373,14.9,59.58,508.07,338.74,8.48,13.22,93.55,4.01,Control
302,535.34,310.42,363.41,512,116.19,-0.5,107.67,6.12,224.92,42.01,67814.86,20613,0.48,7609,-5758,12595,-10894,22.94,56.84,509.55,313.68,8.84,12.58,98.57,3.76,Control
302,556.39,327.91,369.56,523.49,118.09,-0.53,106.49,5.73,228.47,41.06,68886.04,21647,0.47,7703,-5648,15040,-10743,16.13,59.87,532.82,331.62,8.69,12.14,100.94,3.68,Control
302,561.36,340.88,382.46,482.95,117.76,-1.98,107.23,3.43,220.47,39.27,66473.6,21141,0.49,7782,-6056,18823,-8964,16.05,60.21,536.97,343.47,8,12.05,87.83,3.77,Control
303,543.42,340.66,392.24,474.94,113.96,-2.81,107.72,3.61,202.76,37.31,61441.03,19411,0.53,7625,-6244,17267,-6149,15.34,60.87,526.37,344.44,7.99,12.64,89.47,3.97,Control
265,534.65,353.67,369.38,529.91,119.69,1.45,107.84,5.84,180.98,33.85,48049.09,12706,0.6,14197,-9224,8449,-7118,2,30.11,487.44,353.67,10.4,12.66,76.8,2.74,Control
265,529.32,360.86,383.02,526.35,121.71,1.22,111.81,4.57,168.46,31.83,44724.56,14060,0.66,6385,-9428,9853,-6373,1.5,52.69,491.3,362.49,10.08,12.52,73.21,2.64,Control
274,525.62,364.71,386.28,503.23,120.14,-0.68,110.13,2.53,160.91,30.61,44084.69,14101,0.68,6447,-9506,6821,-7929,-0.26,51.57,486.41,366.04,9.21,12.67,65.9,2.6,Control
265,533.91,367.82,382.57,528.73,113.05,0.76,105.69,6.42,166.09,31.11,44094.68,10557,0.64,26449,-9099,12450,-4600,93.57,40.53,474.92,367.82,9.9,12.06,57.29,2.05,Control
265,535.4,355.52,371.9,528.06,119.51,1.33,108.17,5.78,179.88,33.6,47755.04,14021,0.6,8424,-8628,9339,-6670,1.81,31.87,507.9,357.74,10.33,12.48,76.93,2.76,Control
265,528.95,360.26,378.94,524.05,120.2,1.03,109.99,4.76,168.69,31.89,44784.01,14059,0.65,6495,-9412,8667,-7856,1.33,49.16,492.04,362.33,10.09,12.32,76.71,2.79,Control
273,523.84,363.67,380.87,504.27,119.22,-0.65,108.22,2.49,160.16,30.58,43681.27,13988,0.68,9444,-8910,6597,-7856,0.48,24.4,508.86,363.67,9.12,13.13,55.07,2.17,Control
262,536.29,363.74,378.12,531.47,112.64,1.28,105.03,6.6,172.54,32.17,45207.46,10903,0.61,23970,-9067,11560,-7336,92.33,37.05,476.85,364.34,10.17,12.09,56.2,1.99,Control
261,530.95,354.63,371.3,527.84,119.03,1.22,107.94,5.67,176.32,33.21,45996.13,14587,0.61,9867,-8581,9266,-6149,1.78,25.58,511.97,357,10.35,12.52,68.07,2.44,Control
267,527.76,360.48,384.35,520.5,120.69,0.89,110.6,4.09,167.28,31.7,44608.61,14136,0.66,6353,-9067,7856,-7638,1.34,52.76,493.08,361.89,9.94,12.76,72.53,2.68,Control
275,520.57,363.01,380.05,501.45,117.66,-0.78,106.95,2.41,157.57,30.27,43367.39,13887,0.68,8079,-9083,6742,-5780,-0.45,22.47,504.78,363.01,9.17,12.45,61.59,2.45,Control
265,534.95,358.41,377.01,529.32,112.2,2.16,106.23,6.05,176.54,33,46869.68,11013,0.6,25915,-9130,10967,-6452,88.84,45.67,471.51,359,10.37,12.37,64.77,2.31,Control
264,530.65,358.19,376.12,528.43,119.72,1.22,108.66,5.53,172.46,32.5,45584.97,13729,0.63,6542,-9051,7783,-8080,1.58,24.98,510.94,358.48,10.16,12.55,73.29,2.62,Control
264,528.06,362.78,380.35,520.8,120.58,0.75,109.41,4.42,165.28,31.3,43686.06,14063,0.66,6322,-8706,6815,-6149,1.06,45.5,497.67,363.01,10.06,12.99,71.29,2.63,Control
274,520.42,363.6,379.09,505.23,116.61,-0.7,106.74,3.62,156.82,30.13,42965.41,13790,0.68,12832,-9020,8370,-6149,-0.45,36.62,500.12,363.6,9.51,12.35,68.44,2.68,Control
264,537.47,354.11,369.38,531.69,119.43,1.8,106.73,6.05,183.36,34.12,48466.13,12039,0.58,31076,-9036,9563,-7929,2.64,48.65,479.07,354.11,10.53,12.49,72,2.55,Control
270,531.84,360.78,378.79,528.06,120.38,1.28,109.99,4.92,171.06,32.16,46232.16,14053,0.64,6385,-8612,7705,-6670,1.5,49.69,494.48,360.78,10.21,13,82.81,2.97,Control
273,527.54,363.74,385.83,507.01,119.69,-0.46,109.93,2.74,163.8,31.05,44671.66,14270,0.67,6290,-9397,7408,-7632,0.02,45.78,494.56,363.74,9.39,12.64,64.5,2.51,Control
267,529.69,362.41,374.94,528.06,113.11,0.97,105.76,6.91,167.28,31.58,44606.99,11156,0.63,29539,-9287,12298,-6518,94.1,44.25,475.73,364.49,10.03,12.19,59.47,2.13,Control
263,533.54,355.96,370.19,529.17,118.95,1.42,108.75,5.88,177.58,33.28,46732.49,14560,0.61,15295,-8769,9042,-7929,2.71,33.06,513.75,355.96,10.3,13.06,70.76,2.53,Control
264,527.47,361.3,378.86,518.79,119.67,0.73,110.74,4.51,166.17,31.5,43921.23,14254,0.67,6463,-8848,6670,-7336,1.23,48.03,495.67,364.19,10.16,12.67,68.15,2.53,Control
273,521.02,364.04,381.01,504.49,117.11,-0.59,108.33,3.15,156.98,30.13,42811.38,13373,0.69,10557,-9083,7711,-6149,-0.43,29.2,496.93,364.04,9.42,13.01,64.16,2.52,Control
261,537.91,355.3,370.19,531.99,117.83,1.94,107.12,6.11,182.62,33.95,47639.76,11639,0.59,30214,-8330,9121,-7783,2.39,45.75,475.59,355.3,10.37,12.49,67.96,2.4,Control
269,530.58,359.37,376.05,527.91,119.53,1.23,109.38,5.31,171.2,32.27,46063.92,14236,0.64,6416,-9177,6518,-6077,1.53,48.47,494.19,361.23,10.21,12.54,71.66,2.57,Control
268,527.76,361.96,379.16,508.27,120.47,-0.21,108.27,3.93,165.8,31.42,44410.57,14087,0.65,6353,-8565,7190,-7481,0.46,48.72,491.67,363.08,9.65,12.56,67.8,2.62,Control
268,524.8,360.86,377.08,517.38,113.27,-0.43,105.79,6.97,163.94,31.24,43912.86,12230,0.65,21397,-8895,9042,-6894,94.12,52.04,481.89,364.41,9.84,12.93,63.82,2.38,Control
264,534.28,352.41,367.01,530.8,117.9,1.44,107.31,5.78,181.87,34.04,48072.59,13711,0.59,19640,-8848,12002,-7112,2.33,38.98,498.93,352.41,10.29,13.08,72.36,2.57,Control
262,528.95,362.26,378.49,518.87,121.65,0.54,110.21,4.26,166.69,31.51,43674.01,14270,0.66,6400,-8926,7705,-5707,0.75,52.18,494.71,362.85,9.85,13.07,73.66,2.74,Control
270,525.46,363.74,383.38,509.9,117.14,-0.76,109.24,6.22,161.72,30.78,43708.14,13599,0.68,15217,-9538,8891,-6149,-0.59,38.46,495.37,364.79,9.81,12.59,74.85,2.88,Control
260,537.32,354.33,371.01,531.91,118.37,1.56,108.22,5.95,182.99,34.06,47529.42,12543,0.59,19452,-9208,11929,-8153,2.53,35.3,487.3,354.33,10.33,12.71,69.19,2.45,Control
261,530.58,360.48,375.53,517.38,120.14,0.6,109.27,4.02,170.1,32.06,44373.04,14324,0.64,6353,-9051,7039,-6004,1.12,49.2,495.82,363.52,9.93,12.54,70.1,2.62,Control
265,519.32,361.82,374.64,502.27,115.87,-0.76,106.18,5.44,157.5,30.33,41812.98,13424,0.67,9083,-8785,7777,-6670,-0.53,92.45,480.11,361.82,9.71,12.28,73.33,2.91,Control
262,535.99,353.67,372.27,530.06,119.5,1.61,106.9,5.86,182.32,34.02,47770.09,11912,0.59,17005,-8957,10301,-6966,2.42,41.72,474.25,353.67,10.46,12.36,65.28,2.32,Control
326,275.89,122.97,136.42,260.7,101.18,-0.73,89.29,0.79,152.92,55.43,49865.2,13121,0.58,5173,-5204,7723,-5907,0.01,37.74,266.35,124.8,8.16,14.29,70.32,10.35,Control
326,270.37,127.43,130.95,256.55,96.08,-4.17,80.19,0.31,142.93,52.87,46608.74,12699,0.56,4875,-5126,6470,-6282,-3.44,42.08,268.92,130.45,7.53,15.16,74.79,11.36,Control
323,275.71,114.88,122.91,274.26,96.54,0.31,82.35,4.34,160.83,58.33,51880.78,12610,0.51,5079,-4687,6972,-6403,2.08,32.83,263.77,119.96,9.09,14.99,78.46,10.43,Control
319,279.66,120.9,129.88,275.33,100.41,-0.04,85.63,3.65,158.75,56.77,50666.31,13041,0.54,5157,-5016,7348,-5338,1.37,35.15,267.23,121.53,8.88,14.72,67.43,8.89,Control
319,276.14,122.91,131.27,262.33,101.65,-0.49,86.55,1.28,153.23,55.49,48902.75,13237,0.56,5141,-5251,6906,-5211,0.51,33.73,269.24,124.23,8.44,14.36,67.33,9.78,Control
328,271.81,125.99,138.67,258.31,97.24,-4.25,85.78,0.4,145.82,53.65,47809.99,13093,0.59,4922,-5282,6966,-6028,-3.72,29.23,270.62,129.38,7.59,15.02,71.35,10.69,Control
319,275.52,118.2,127.18,271.69,93.75,0.4,80.99,4.57,157.31,57.1,50206.59,11759,0.51,4922,-4624,7099,-6409,2.66,31.89,263.27,125.67,9.26,15.21,75.29,10.2,Control
316,278.34,119.33,127.31,275.58,100.6,0.04,83.6,3.87,159.01,57.13,50215.17,13231,0.53,5267,-5157,6845,-5962,1.41,35.15,269.18,119.58,8.98,14.58,70.31,9.26,Control
321,276.4,123.1,130.64,268.42,101.43,-0.38,85.41,2.42,153.3,55.46,49185.62,13181,0.56,5220,-5126,6779,-5465,0.97,35.97,269.36,123.6,8.65,14.49,67.85,9.42,Control
324,274.95,127.87,138.74,261.01,98.26,-3.66,85.8,0.06,147.08,53.49,47701.42,13121,0.58,5063,-5392,7656,-5780,-3.08,33.08,273.51,129.26,7.48,14.62,67.49,9.91,Control
317,278.22,120.27,132.02,259.62,93.59,-2.25,79.98,5.04,157.94,56.77,50140.77,11651,0.51,4969,-4922,6028,-6718,0.36,30.92,265.28,129.82,8.75,15.59,70.88,10.51,Control
321,279.54,118.71,129.88,278.78,100.27,0.09,85.85,3.98,160.83,57.53,51603.34,12900,0.53,5173,-4891,7408,-5653,1.55,37.33,263.77,120.21,9.02,15.11,69.05,8.88,Control
323,279.22,125.17,136.72,276.34,101.02,-0.08,88.17,3.4,154.05,55.17,49694.11,13020,0.57,5126,-5094,6597,-6343,0.97,36.47,271.87,126.24,8.62,14.36,76.34,10,Control
323,277.72,125.36,140.75,260.01,100.6,-1.56,90.03,-0.02,152.36,54.86,49147.44,13145,0.59,5047,-5204,7414,-6028,-1.02,37.25,270.74,126.87,7.99,14.37,71.82,10.62,Control
323,274.13,128.94,139.68,257.68,94.98,-4.24,83.37,0.98,145.19,52.96,46835.81,12531,0.57,4906,-5000,6972,-6276,-3.52,46.96,272.06,132.14,7.36,15.43,73.61,11.09,Control
317,278.22,119.52,130.26,278.22,96.86,0.76,82.51,4.49,158.7,57.04,50380.95,12182,0.52,5141,-4734,6972,-5586,1.86,32.21,265.59,125.05,9.18,14.96,65.52,8.47,Control
319,282.18,123.6,138.8,275.71,100.72,-0.05,89.53,3.71,158.57,56.2,50608.37,13048,0.56,5188,-4875,7033,-6276,1.12,38.01,270.62,125.36,8.78,14.81,68.01,8.95,Control
321,276.71,126.05,135.53,264.96,100.96,-0.48,86.82,1.88,150.66,54.45,48338.93,12828,0.58,5110,-5141,6718,-5278,0.45,35.61,270.3,127.49,8.33,14.45,69.84,9.95,Control
328,273.38,128.25,135.72,258,96.83,-3.99,82.74,-0.08,145.13,53.09,47583.77,12889,0.57,5016,-5157,6845,-5526,-3.39,33.3,272.69,130.19,7.4,15.11,66.31,9.96,Control
323,276.77,116.7,137.67,268.04,92.63,-0.08,82.99,4.76,160.07,57.84,51636.73,11185,0.52,4797,-4875,7039,-6216,2.14,30.14,264.02,132.65,9.3,14.63,66.29,9.23,Control
324,276.96,118.71,133.84,276.96,99.5,0.07,85.88,3.66,158.25,57.14,51325.01,12363,0.54,5173,-4765,7348,-5586,1.47,35.98,264.4,124.17,8.87,15.15,64.12,8.36,Control
323,278.78,124.73,140.05,277.46,100.64,-0.15,88.67,3.18,154.05,55.26,49692.16,12630,0.58,5094,-5157,6972,-6222,1,38.65,270.74,129.26,8.83,14.44,63.79,8.29,Control
324,281.17,129.07,137.11,262.26,99.09,-3.27,84.75,-0.3,152.1,54.1,49330.66,13177,0.56,5094,-5220,6718,-5653,-2.8,35.55,276.52,130.13,7.52,14.68,65.63,9.54,Control
328,278.41,122.6,139.43,262.64,93.87,-2.89,84.29,4.92,155.81,55.96,51084.24,11903,0.54,4797,-4906,5774,-6718,-1.37,29.89,269.05,133.65,8.52,15.7,76.57,11.1,Control
326,279.22,116.26,133.9,279.22,99.01,0.29,86.96,3.98,162.97,58.36,53141.39,12167,0.53,5094,-4844,6972,-6089,1.67,34.45,262.02,122.91,9.15,15.24,63.3,8.12,Control
321,281.67,124.73,137.17,280.16,100.86,-0.08,88.75,3.58,156.94,55.72,50354.67,12666,0.57,5204,-5251,7348,-5901,1.36,38.6,270.56,128.06,8.84,14.32,64.48,8.21,Control
324,282.99,126.74,136.03,262.52,100.38,-2.98,85.86,-0.13,156.24,55.21,50673.31,13502,0.55,5345,-5267,7656,-5526,-2.59,36.49,275.95,129.26,7.75,14.78,62.33,9.04,Control
328,280.04,122.85,140.43,263.33,94.84,-3.09,85.33,5.12,157.19,56.13,51538.67,12159,0.54,4969,-5141,5907,-6095,-0.68,29.28,270.49,133.4,8.49,15.21,75.73,10.92,Control
328,280.73,116.19,136.03,280.73,99.11,0.28,89.03,3.8,164.53,58.61,53945.74,12195,0.54,4985,-4969,6591,-6972,1.48,41.24,260.01,122.66,8.95,14.87,71.51,9.07,Control
316,281.73,124.61,137.29,279.41,101.16,-0.13,89.4,3.63,157.13,55.77,49618.85,12702,0.57,5267,-5220,6403,-6972,1.11,37.46,269.3,127.68,8.9,14.42,72.65,9.31,Control
319,279.91,124.73,133.52,262.95,102.08,-2.4,87.62,-0.01,155.18,55.44,49524.73,13654,0.56,5314,-5267,7977,-5907,-1.18,36.22,272.69,125.11,7.84,14.89,67.64,9.78,Control
321,277.53,126.49,141.69,259.25,96.16,-3.72,86.41,3.94,151.04,54.42,48461.28,12936,0.57,5032,-5220,6470,-6779,-2.58,31.34,275.33,132.9,8.03,15.3,78.86,11.73,Control
324,282.42,115.75,134.15,281.98,99.62,0.47,89.48,4.16,166.67,59.01,54055.46,12609,0.54,5267,-4875,7348,-5023,1.59,39.76,262.58,120.33,9.17,15.35,62.71,7.89,Control
319,282.55,125.49,139.3,279.16,101.63,0.01,90.86,3.68,157.07,55.59,50127.39,12723,0.58,5220,-5220,6531,-5217,0.89,39.51,268.42,128.57,8.83,14.58,62.18,7.98,Control
321,279.54,125.36,140.31,266.66,102.4,-0.85,91.39,0.79,154.18,55.16,49469.15,13174,0.59,5282,-5298,6845,-5774,-0.21,35.92,271.94,128.06,8.13,14.28,64.75,9.11,Control
326,277.65,129.44,141.06,260.7,97.27,-4.36,86.44,0.64,148.21,53.38,48327.76,13128,0.58,4953,-5235,7093,-5459,-3.64,32.08,276.46,133.84,7.38,15.28,69.07,10.16,Control
323,280.92,116.13,137.42,280.48,97.51,0.64,88.64,4.56,164.79,58.66,53157.64,12538,0.54,5047,-4844,6470,-5968,2.22,32.24,268.42,126.18,9.17,14.79,72.95,9.27,Control
319,280.86,124.73,138.43,278.47,101.13,-0.02,90.16,3.9,156.12,55.59,49826.06,12542,0.58,5267,-5220,6718,-5272,1.26,37.57,265.91,126.43,8.93,14.59,64.22,8.28,Control
330,280.98,126.43,138.61,278.53,102.18,-0.41,90.41,1.53,154.55,55,50949.9,12974,0.58,5251,-5267,6531,-5526,0.51,37.9,270.24,128.31,8.55,14.45,66.73,8.6,Control
324,282.05,130.38,142.95,260.32,97.62,-4,87.43,-0.26,151.67,53.77,49189.33,13099,0.58,5000,-5267,6718,-5151,-3.42,49.18,276.52,134.28,7.45,14.99,66.05,9.75,Control
321,277.27,117.95,131.7,274.51,94.92,-0.26,81.46,4.65,159.32,57.46,51119.8,11985,0.51,4906,-4875,6531,-6028,2.3,32.85,269.11,130.82,9.16,14.97,73.89,9.81,Control
317,282.87,121.53,132.02,280.73,101.22,0.04,86.46,4.07,161.34,57.04,51218.68,12510,0.54,5157,-5047,7221,-5592,1.72,39.81,262.64,123.98,9.02,15.04,66.2,8.4,Control
323,280.73,127.12,139.99,279.97,102.99,-0.05,91.57,3.3,153.61,54.72,49551.58,13046,0.6,5282,-5314,6403,-5841,1.66,37.36,272.31,128.63,8.7,14.35,67.62,8.63,Control
323,280.29,129.32,144.51,264.65,101.41,-2.62,91.54,-0.07,150.97,53.86,48700.34,13127,0.61,5110,-5423,7475,-5653,-2.04,48.37,270.62,131.77,7.53,14.46,65.67,9.38,Control
323,277.9,126.43,140.18,268.79,96.02,-3.3,84.37,4.98,151.47,54.51,48862.39,12317,0.56,4922,-5157,6089,-6343,-1.51,51.33,274.57,136.29,8.33,15.44,80.24,11.11,Control
319,283.87,119.4,137.86,282.48,100.28,0.25,89.78,3.98,164.47,57.94,52491.69,12206,0.55,5251,-4985,6845,-5145,1.55,37.76,260.57,124.42,8.88,15.07,64.77,8.12,Control
319,282.36,127.87,140.68,279.1,102.4,-0.1,91.13,3.74,154.49,54.71,49306.46,12878,0.59,5235,-5204,6972,-5653,0.9,40.01,270.18,128.63,8.78,14.57,63.85,8.2,Control
326,280.23,127.37,138.74,264.02,101.8,-2.12,88.57,0.28,152.86,54.55,49845.46,13040,0.58,5188,-5345,7287,-6028,-1.54,37.38,271.5,130.13,8.05,14.55,66.47,9.54,Control
293,445.87,267.14,277.12,422.13,105.22,-2.31,91.9,1.92,178.73,40.09,52312.22,14897,0.51,7821,-6831,8165,-12686,76.15,30.51,420.69,269.33,9.2,13.45,65.81,3.69,Control
290,438.27,266,274.04,425.46,101.57,-2.81,87.75,4.68,172.26,39.31,49931.42,13976,0.51,8386,-6203,6028,-8540,72.65,20.79,429.73,268.7,9.26,15.47,61.08,3.37,Control
284,446,259.47,274.86,439.84,104.86,0.03,90.3,5.06,186.52,41.82,53039.68,15219,0.48,8794,-5952,6216,-11681,71.78,30.54,425.84,262.99,10.37,15.95,71.32,3.69,Control
294,444.55,266.95,275.99,420.75,106.05,-2.53,92.25,1.98,177.6,39.95,52235.77,14935,0.52,8747,-7067,9230,-11935,75.02,27.94,425.08,269.52,9.27,13.78,69.95,3.95,Control
296,438.15,267.45,279.13,425.71,102,-2.75,89.91,5.86,170.7,38.96,50451.97,13797,0.53,8810,-6548,7033,-7789,73.07,22.05,426.78,268.58,9.63,14.1,59.04,3.26,Control
290,445.37,261.17,275.74,438.84,104.27,0.06,90.13,5.5,184.2,41.36,53390.94,14840,0.49,8857,-6203,4455,-11615,75.28,30.04,425.27,264.37,10.33,15.35,62.47,3.24,Control
288,445.05,265.37,277.81,426.84,105.94,-2.06,92.89,2.34,179.68,40.37,51830.08,14938,0.52,8590,-7035,9424,-11300,73.78,25.52,429.79,269.02,9.41,13.64,71.51,3.92,Control
290,440.97,266,277.81,423.07,102.67,-3.17,90.03,6.42,174.97,39.68,50715.6,14501,0.51,8826,-6360,6724,-8479,74.78,23.01,428.35,268.01,9.81,14.77,62.45,3.49,Control
286,441.91,259.29,276.37,437.52,104.09,0.09,90.25,5.12,182.63,41.33,52178.61,14940,0.49,9218,-5968,4836,-12244,78.87,28.58,426.34,262.23,10.31,16.18,66.72,3.49,Control
